split,world,profile,seed,hazard_multiplier,worker_multiplier,perception_false_negative_rate,success,hazard_recall,inspection_coverage,explored_area_coverage,collisions,collision_rate,safety_cost,constraint_violations,near_misses,restricted_violations,path_length,steps,invalid_actions,shield_interventions
train,site_medium,medium,47,1.0,1.0,0.1,True,1.0,1.0,0.27040816326530615,0,0.0,8.0,15,15,0,58.0,68,0,0
train,site_medium,high,47,1.5,1.5,0.2,True,1.0,1.0,0.33163265306122447,0,0.0,12.0,17,11,6,73.0,87,0,0
train,site_dynamic,low,47,0.75,0.75,0.0,True,1.0,1.0,0.1953125,0,0.0,10.75,21,21,0,59.0,71,0,0
train,site_dynamic,medium,47,1.0,1.0,0.1,True,1.0,1.0,0.24609375,0,0.0,15.25,29,28,1,66.0,81,0,0
train,site_dynamic,high,47,1.5,1.5,0.2,True,1.0,1.0,0.51171875,0,0.0,23.0,35,27,8,160.0,182,0,0
train,site_small,low,48,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,2.0,4,4,0,24.0,27,0,0
train,site_small,medium,48,1.0,1.0,0.1,True,1.0,1.0,0.12,0,0.0,2.0,4,4,0,13.0,17,0,0
train,site_small,high,48,1.5,1.5,0.2,True,1.0,1.0,0.14,0,0.0,1.0,2,2,0,14.0,20,0,0
train,site_medium,low,48,0.75,0.75,0.0,True,1.0,1.0,0.15306122448979592,0,0.0,5.0,9,8,1,35.0,42,0,0
train,site_medium,medium,48,1.0,1.0,0.1,True,1.0,1.0,0.22959183673469388,0,0.0,2.0,3,2,1,45.0,54,0,0
train,site_medium,high,48,1.5,1.5,0.2,True,1.0,1.0,0.5459183673469388,0,0.0,25.0,45,41,4,148.0,162,0,0
train,site_dynamic,low,48,0.75,0.75,0.0,True,1.0,1.0,0.28125,0,0.0,11.0,22,22,0,73.0,84,0,0
train,site_dynamic,medium,48,1.0,1.0,0.1,True,1.0,1.0,0.25390625,0,0.0,17.75,32,31,1,83.0,98,0,0
train,site_dynamic,high,48,1.5,1.5,0.2,False,0.0,0.0,0.00390625,0,0.0,0.0,0,0,0,0.0,400,0,0
train,site_small,low,49,0.75,0.75,0.0,True,1.0,1.0,0.14,0,0.0,0.0,0,0,0,13.0,16,0,0
train,site_small,medium,49,1.0,1.0,0.1,True,1.0,1.0,0.33,0,0.0,1.5,3,3,0,38.0,41,0,0
train,site_small,high,49,1.5,1.5,0.2,True,1.0,1.0,0.09,0,0.0,0.0,0,0,0,10.0,15,0,0
train,site_medium,low,49,0.75,0.75,0.0,True,1.0,1.0,0.2602040816326531,0,0.0,3.0,6,6,0,56.0,63,0,0
train,site_medium,medium,49,1.0,1.0,0.1,True,1.0,1.0,0.2653061224489796,0,0.0,3.0,5,4,1,57.0,67,0,0
train,site_medium,high,49,1.5,1.5,0.2,True,1.0,1.0,0.40816326530612246,0,0.0,19.0,29,23,6,126.0,138,0,0
train,site_dynamic,low,49,0.75,0.75,0.0,True,1.0,1.0,0.21875,0,0.0,5.5,11,11,0,65.0,77,0,0
train,site_dynamic,medium,49,1.0,1.0,0.1,True,1.0,1.0,0.32421875,0,0.0,12.75,23,21,2,94.0,107,0,0
train,site_dynamic,high,49,1.5,1.5,0.2,True,1.0,1.0,0.515625,0,0.0,50.0,81,68,13,188.0,210,0,0
train,site_small,low,50,0.75,0.75,0.0,True,1.0,1.0,0.14,0,0.0,0.0,0,0,0,13.0,16,0,0
train,site_small,medium,50,1.0,1.0,0.1,True,1.0,1.0,0.09,0,0.0,0.0,0,0,0,8.0,12,0,0
train,site_small,high,50,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,0.5,1,1,0,23.0,29,0,0
train,site_medium,low,50,0.75,0.75,0.0,True,1.0,1.0,0.20408163265306123,0,0.0,4.0,8,8,0,45.0,52,0,0
train,site_medium,medium,50,1.0,1.0,0.1,True,1.0,1.0,0.20918367346938777,0,0.0,4.0,6,4,2,42.0,52,0,0
train,site_medium,high,50,1.5,1.5,0.2,True,1.0,1.0,0.28061224489795916,0,0.0,10.0,18,17,1,56.0,68,0,0
train,site_dynamic,low,50,0.75,0.75,0.0,True,1.0,1.0,0.26171875,0,0.0,7.0,12,10,2,68.0,80,0,0
train,site_dynamic,medium,50,1.0,1.0,0.1,True,1.0,1.0,0.26171875,0,0.0,7.0,13,13,0,78.0,91,0,0
train,site_dynamic,high,50,1.5,1.5,0.2,True,1.0,1.0,0.3125,0,0.0,18.75,35,34,1,91.0,113,0,0
train,site_small,low,51,0.75,0.75,0.0,True,1.0,1.0,0.22,0,0.0,1.5,3,3,0,21.0,24,0,0
train,site_small,medium,51,1.0,1.0,0.1,True,1.0,1.0,0.27,0,0.0,0.0,0,0,0,28.0,32,0,0
train,site_small,high,51,1.5,1.5,0.2,True,1.0,1.0,0.15,0,0.0,2.25,3,2,1,14.0,19,0,0
train,site_medium,low,51,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,6.5,12,11,1,60.0,67,0,0
train,site_medium,medium,51,1.0,1.0,0.1,True,1.0,1.0,0.3520408163265306,0,0.0,10.25,19,19,0,71.0,81,0,0
train,site_medium,high,51,1.5,1.5,0.2,True,1.0,1.0,0.2857142857142857,0,0.0,10.0,19,18,1,66.0,79,0,0
train,site_dynamic,low,51,0.75,0.75,0.0,True,1.0,1.0,0.25390625,0,0.0,12.5,24,24,0,69.0,80,0,0
train,site_dynamic,medium,51,1.0,1.0,0.1,True,1.0,1.0,0.4140625,0,0.0,20.0,38,37,1,201.0,216,0,0
train,site_dynamic,high,51,1.5,1.5,0.2,True,1.0,1.0,0.2578125,0,0.0,18.0,33,32,1,80.0,101,0,0
train,site_small,low,52,0.75,0.75,0.0,True,1.0,1.0,0.12,0,0.0,0.0,0,0,0,11.0,14,0,0
train,site_small,medium,52,1.0,1.0,0.1,True,1.0,1.0,0.14,0,0.0,0.5,1,1,0,13.0,17,0,0
train,site_small,high,52,1.5,1.5,0.2,True,1.0,1.0,0.22,0,0.0,3.0,6,6,0,24.0,30,0,0
train,site_medium,low,52,0.75,0.75,0.0,True,1.0,1.0,0.18877551020408162,0,0.0,6.0,11,11,0,190.0,197,0,0
train,site_medium,medium,52,1.0,1.0,0.1,True,1.0,1.0,0.21428571428571427,0,0.0,10.0,20,20,0,55.0,65,0,0
train,site_medium,high,52,1.5,1.5,0.2,True,1.0,1.0,0.6173469387755102,0,0.0,37.5,67,62,5,184.0,199,0,0
train,site_dynamic,low,52,0.75,0.75,0.0,True,1.0,1.0,0.2890625,0,0.0,22.25,44,44,0,130.0,142,0,0
train,site_dynamic,medium,52,1.0,1.0,0.1,True,1.0,1.0,0.26171875,0,0.0,16.75,32,31,1,73.0,88,0,0
train,site_dynamic,high,52,1.5,1.5,0.2,True,1.0,1.0,0.55078125,0,0.0,40.0,68,58,10,178.0,201,0,0
train,site_small,low,53,0.75,0.75,0.0,True,1.0,1.0,0.16,0,0.0,0.0,0,0,0,15.0,18,0,0
train,site_small,medium,53,1.0,1.0,0.1,True,1.0,1.0,0.14,0,0.0,1.0,2,2,0,13.0,17,0,0
train,site_small,high,53,1.5,1.5,0.2,True,1.0,1.0,0.18,0,0.0,4.0,7,6,1,19.0,25,0,0
train,site_medium,low,53,0.75,0.75,0.0,True,1.0,1.0,0.21428571428571427,0,0.0,3.0,6,6,0,47.0,54,0,0
train,site_medium,medium,53,1.0,1.0,0.1,True,1.0,1.0,0.5918367346938775,0,0.0,26.5,43,35,8,152.0,161,0,0
train,site_medium,high,53,1.5,1.5,0.2,True,1.0,1.0,0.29081632653061223,0,0.0,9.5,18,17,1,58.0,69,0,0
train,site_dynamic,low,53,0.75,0.75,0.0,True,1.0,1.0,0.24609375,0,0.0,12.0,24,24,0,85.0,97,0,0
train,site_dynamic,medium,53,1.0,1.0,0.1,True,1.0,1.0,0.328125,0,0.0,23.75,44,41,3,99.0,113,0,0
train,site_dynamic,high,53,1.5,1.5,0.2,True,1.0,1.0,0.31640625,0,0.0,27.5,48,44,4,104.0,127,0,0
train,site_small,low,54,0.75,0.75,0.0,True,1.0,1.0,0.12,0,0.0,0.5,1,1,0,11.0,14,0,0
train,site_small,medium,54,1.0,1.0,0.1,True,1.0,1.0,0.18,0,0.0,3.5,7,7,0,17.0,21,0,0
train,site_small,high,54,1.5,1.5,0.2,True,1.0,1.0,0.19,0,0.0,2.0,3,3,0,19.0,25,0,0
train,site_medium,low,54,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,1.5,3,3,0,53.0,60,0,0
train,site_medium,medium,54,1.0,1.0,0.1,True,1.0,1.0,0.21428571428571427,0,0.0,6.0,12,12,0,46.0,56,0,0
train,site_medium,high,54,1.5,1.5,0.2,True,1.0,1.0,0.2602040816326531,0,0.0,5.25,10,10,0,60.0,73,0,0
train,site_dynamic,low,54,0.75,0.75,0.0,True,1.0,1.0,0.203125,0,0.0,8.5,17,17,0,59.0,70,0,0
train,site_dynamic,medium,54,1.0,1.0,0.1,True,1.0,1.0,0.2265625,0,0.0,11.0,21,21,0,70.0,83,0,0
train,site_dynamic,high,54,1.5,1.5,0.2,True,1.0,1.0,0.21875,0,0.0,13.25,22,18,4,65.0,85,0,0
train,site_small,low,55,0.75,0.75,0.0,True,1.0,1.0,0.08,0,0.0,3.5,7,7,0,7.0,10,0,0
train,site_small,medium,55,1.0,1.0,0.1,True,1.0,1.0,0.31,0,0.0,2.0,4,4,0,33.0,37,0,0
train,site_small,high,55,1.5,1.5,0.2,True,1.0,1.0,0.2,0,0.0,1.5,3,3,0,19.0,24,0,0
train,site_medium,low,55,0.75,0.75,0.0,True,1.0,1.0,0.29591836734693877,0,0.0,5.25,10,10,0,65.0,71,0,0
train,site_medium,medium,55,1.0,1.0,0.1,True,1.0,1.0,0.25510204081632654,0,0.0,4.75,7,5,2,51.0,61,0,0
train,site_medium,high,55,1.5,1.5,0.2,True,1.0,1.0,0.6122448979591837,0,0.0,50.0,90,82,8,246.0,259,0,0
train,site_dynamic,low,55,0.75,0.75,0.0,True,1.0,1.0,0.17578125,0,0.0,8.0,15,15,0,94.0,106,0,0
train,site_dynamic,medium,55,1.0,1.0,0.1,True,1.0,1.0,0.265625,0,0.0,8.75,17,17,0,70.0,83,0,0
train,site_dynamic,high,55,1.5,1.5,0.2,True,1.0,1.0,0.33984375,0,0.0,24.0,44,41,3,105.0,126,0,0
train,site_small,low,56,0.75,0.75,0.0,True,1.0,1.0,0.09,0,0.0,1.5,3,3,0,8.0,11,0,0
train,site_small,medium,56,1.0,1.0,0.1,True,1.0,1.0,0.16,0,0.0,2.75,5,5,0,17.0,21,0,0
train,site_small,high,56,1.5,1.5,0.2,True,1.0,1.0,0.32,0,0.0,0.0,0,0,0,35.0,41,0,0
train,site_medium,low,56,0.75,0.75,0.0,True,1.0,1.0,0.2653061224489796,0,0.0,5.5,11,11,0,54.0,61,0,0
train,site_medium,medium,56,1.0,1.0,0.1,True,1.0,1.0,0.1989795918367347,0,0.0,3.0,4,3,1,53.0,63,0,0
train,site_medium,high,56,1.5,1.5,0.2,True,1.0,1.0,0.23469387755102042,0,0.0,7.75,15,15,0,58.0,69,0,0
train,site_dynamic,low,56,0.75,0.75,0.0,True,1.0,1.0,0.2421875,0,0.0,2.0,4,4,0,76.0,88,0,0
train,site_dynamic,medium,56,1.0,1.0,0.1,True,1.0,1.0,0.37890625,0,0.0,20.25,38,36,2,325.0,339,0,0
train,site_dynamic,high,56,1.5,1.5,0.2,True,1.0,1.0,0.5625,0,0.0,70.75,133,128,5,335.0,356,0,0
train,site_small,low,57,0.75,0.75,0.0,True,1.0,1.0,0.18,0,0.0,1.5,3,3,0,17.0,20,0,0
train,site_small,medium,57,1.0,1.0,0.1,True,1.0,1.0,0.16,0,0.0,2.0,4,4,0,19.0,23,0,0
train,site_small,high,57,1.5,1.5,0.2,True,1.0,1.0,0.27,0,0.0,5.5,10,9,1,27.0,32,0,0
train,site_medium,low,57,0.75,0.75,0.0,True,1.0,1.0,0.25510204081632654,0,0.0,4.5,9,9,0,53.0,60,0,0
train,site_medium,medium,57,1.0,1.0,0.1,True,1.0,1.0,0.2193877551020408,0,0.0,8.0,15,14,1,48.0,58,0,0
train,site_medium,high,57,1.5,1.5,0.2,True,1.0,1.0,0.28061224489795916,0,0.0,13.0,23,21,2,58.0,72,0,0
train,site_dynamic,low,57,0.75,0.75,0.0,True,1.0,1.0,0.32421875,0,0.0,13.5,26,25,1,92.0,103,0,0
train,site_dynamic,medium,57,1.0,1.0,0.1,True,1.0,1.0,0.375,0,0.0,9.5,19,19,0,121.0,135,0,0
train,site_dynamic,high,57,1.5,1.5,0.2,True,1.0,1.0,0.32421875,0,0.0,21.75,37,31,6,96.0,116,0,0
train,site_small,low,58,0.75,0.75,0.0,True,1.0,1.0,0.04,0,0.0,0.0,0,0,0,3.0,5,0,0
train,site_small,medium,58,1.0,1.0,0.1,True,1.0,1.0,0.41,0,0.0,3.0,5,4,1,42.0,46,0,0
train,site_small,high,58,1.5,1.5,0.2,True,1.0,1.0,0.24,0,0.0,2.75,5,5,0,24.0,30,0,0
train,site_medium,low,58,0.75,0.75,0.0,True,1.0,1.0,0.18877551020408162,0,0.0,1.0,2,2,0,41.0,48,0,0
train,site_medium,medium,58,1.0,1.0,0.1,True,1.0,1.0,0.2755102040816326,0,0.0,10.25,20,20,0,64.0,74,0,0
train,site_medium,high,58,1.5,1.5,0.2,True,1.0,1.0,0.22448979591836735,0,0.0,8.0,14,12,2,44.0,57,0,0
train,site_dynamic,low,58,0.75,0.75,0.0,True,1.0,1.0,0.13671875,0,0.0,8.5,17,17,0,39.0,50,0,0
train,site_dynamic,medium,58,1.0,1.0,0.1,True,1.0,1.0,0.24609375,0,0.0,10.0,16,13,3,67.0,82,0,0
train,site_dynamic,high,58,1.5,1.5,0.2,True,1.0,1.0,0.5859375,0,0.0,39.75,73,71,2,219.0,240,0,0
train,site_small,low,59,0.75,0.75,0.0,True,1.0,1.0,0.26,0,0.0,0.5,1,1,0,25.0,28,0,0
train,site_small,medium,59,1.0,1.0,0.1,True,1.0,1.0,0.14,0,0.0,0.0,0,0,0,14.0,18,0,0
train,site_small,high,59,1.5,1.5,0.2,True,1.0,1.0,0.77,0,0.0,11.25,20,18,2,106.0,111,0,0
train,site_medium,low,59,0.75,0.75,0.0,True,1.0,1.0,0.1989795918367347,0,0.0,3.0,6,6,0,42.0,49,0,0
train,site_medium,medium,59,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,5.5,11,11,0,50.0,60,0,0
train,site_medium,high,59,1.5,1.5,0.2,True,1.0,1.0,0.30612244897959184,0,0.0,11.0,21,21,0,65.0,79,0,0
train,site_dynamic,low,59,0.75,0.75,0.0,True,1.0,1.0,0.2578125,0,0.0,10.5,20,19,1,69.0,81,0,0
train,site_dynamic,medium,59,1.0,1.0,0.1,True,1.0,1.0,0.46484375,0,0.0,26.25,43,38,5,167.0,180,0,0
train,site_dynamic,high,59,1.5,1.5,0.2,True,1.0,1.0,0.63671875,0,0.0,60.75,107,96,11,221.0,241,0,0
train,site_small,low,60,0.75,0.75,0.0,True,1.0,1.0,0.15,0,0.0,0.5,1,1,0,14.0,17,0,0
train,site_small,medium,60,1.0,1.0,0.1,True,1.0,1.0,0.31,0,0.0,2.0,3,3,0,33.0,37,0,0
train,site_small,high,60,1.5,1.5,0.2,True,1.0,1.0,0.27,0,0.0,2.5,5,5,0,31.0,37,0,0
train,site_medium,low,60,0.75,0.75,0.0,True,1.0,1.0,0.20918367346938777,0,0.0,3.5,6,6,0,42.0,48,0,0
train,site_medium,medium,60,1.0,1.0,0.1,True,1.0,1.0,0.1989795918367347,0,0.0,4.5,9,9,0,44.0,54,0,0
train,site_medium,high,60,1.5,1.5,0.2,True,1.0,1.0,0.23979591836734693,0,0.0,5.75,10,9,1,58.0,71,0,0
train,site_dynamic,low,60,0.75,0.75,0.0,True,1.0,1.0,0.203125,0,0.0,9.0,16,15,1,68.0,79,0,0
train,site_dynamic,medium,60,1.0,1.0,0.1,True,1.0,1.0,0.640625,0,0.0,59.5,97,78,19,318.0,333,0,0
train,site_dynamic,high,60,1.5,1.5,0.2,True,1.0,1.0,0.671875,0,0.0,70.0,121,110,11,350.0,371,0,0
train,site_small,low,61,0.75,0.75,0.0,True,1.0,1.0,0.17,0,0.0,0.5,0,0,0,16.0,19,0,0
train,site_small,medium,61,1.0,1.0,0.1,True,1.0,1.0,0.31,0,0.0,3.0,6,6,0,41.0,45,0,0
train,site_small,high,61,1.5,1.5,0.2,True,1.0,1.0,0.19,0,0.0,1.5,1,0,1,19.0,25,0,0
train,site_medium,low,61,0.75,0.75,0.0,True,1.0,1.0,0.09693877551020408,0,0.0,0.5,1,1,0,19.0,26,0,0
train,site_medium,medium,61,1.0,1.0,0.1,True,1.0,1.0,0.22448979591836735,0,0.0,4.75,9,9,0,44.0,53,0,0
train,site_medium,high,61,1.5,1.5,0.2,True,1.0,1.0,0.3520408163265306,0,0.0,12.75,24,23,1,75.0,90,0,0
train,site_dynamic,low,61,0.75,0.75,0.0,True,1.0,1.0,0.30078125,0,0.0,11.75,22,21,1,83.0,95,0,0
train,site_dynamic,medium,61,1.0,1.0,0.1,True,1.0,1.0,0.34375,0,0.0,25.0,41,33,8,117.0,132,0,0
train,site_dynamic,high,61,1.5,1.5,0.2,True,1.0,1.0,0.3125,0,0.0,22.5,43,42,1,93.0,114,0,0
train,site_small,low,62,0.75,0.75,0.0,True,1.0,1.0,0.3,0,0.0,2.0,4,4,0,31.0,34,0,0
train,site_small,medium,62,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,2.5,5,5,0,29.0,33,0,0
train,site_small,high,62,1.5,1.5,0.2,True,1.0,1.0,0.14,0,0.0,1.0,2,2,0,14.0,19,0,0
train,site_medium,low,62,0.75,0.75,0.0,True,1.0,1.0,0.22448979591836735,0,0.0,4.5,9,9,0,48.0,55,0,0
train,site_medium,medium,62,1.0,1.0,0.1,True,1.0,1.0,0.1377551020408163,0,0.0,4.0,8,8,0,30.0,40,0,0
train,site_medium,high,62,1.5,1.5,0.2,True,1.0,1.0,0.42346938775510207,0,0.0,17.25,33,32,1,129.0,144,0,0
train,site_dynamic,low,62,0.75,0.75,0.0,True,1.0,1.0,0.20703125,0,0.0,5.5,10,9,1,53.0,65,0,0
train,site_dynamic,medium,62,1.0,1.0,0.1,True,1.0,1.0,0.26953125,0,0.0,15.25,28,26,2,80.0,94,0,0
train,site_dynamic,high,62,1.5,1.5,0.2,True,1.0,1.0,0.34375,0,0.0,14.75,27,27,0,101.0,123,0,0
train,site_small,low,63,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,0.0,0,0,0,25.0,28,0,0
train,site_small,medium,63,1.0,1.0,0.1,True,1.0,1.0,0.26,0,0.0,2.0,4,4,0,29.0,33,0,0
train,site_small,high,63,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,1.5,3,3,0,32.0,38,0,0
train,site_medium,low,63,0.75,0.75,0.0,True,1.0,1.0,0.23469387755102042,0,0.0,3.0,6,6,0,49.0,56,0,0
train,site_medium,medium,63,1.0,1.0,0.1,True,1.0,1.0,0.25,0,0.0,6.0,12,12,0,56.0,66,0,0
train,site_medium,high,63,1.5,1.5,0.2,True,1.0,1.0,0.23979591836734693,0,0.0,10.0,20,20,0,50.0,62,0,0
train,site_dynamic,low,63,0.75,0.75,0.0,True,1.0,1.0,0.19140625,0,0.0,2.5,5,5,0,50.0,62,0,0
train,site_dynamic,medium,63,1.0,1.0,0.1,True,1.0,1.0,0.2265625,0,0.0,14.0,27,26,1,65.0,80,0,0
train,site_dynamic,high,63,1.5,1.5,0.2,True,1.0,1.0,0.33203125,0,0.0,10.25,18,18,0,120.0,141,0,0
train,site_small,low,64,0.75,0.75,0.0,True,1.0,1.0,0.13,0,0.0,2.0,4,4,0,12.0,15,0,0
train,site_small,medium,64,1.0,1.0,0.1,True,1.0,1.0,0.2,0,0.0,2.5,5,5,0,19.0,23,0,0
train,site_small,high,64,1.5,1.5,0.2,True,1.0,1.0,0.28,0,0.0,2.0,4,4,0,27.0,33,0,0
train,site_medium,low,64,0.75,0.75,0.0,True,1.0,1.0,0.1989795918367347,0,0.0,1.0,2,2,0,39.0,46,0,0
train,site_medium,medium,64,1.0,1.0,0.1,True,1.0,1.0,0.17346938775510204,0,0.0,4.5,9,9,0,33.0,43,0,0
train,site_medium,high,64,1.5,1.5,0.2,True,1.0,1.0,0.22959183673469388,0,0.0,5.75,11,11,0,50.0,63,0,0
train,site_dynamic,low,64,0.75,0.75,0.0,True,1.0,1.0,0.2265625,0,0.0,11.0,22,22,0,91.0,103,0,0
train,site_dynamic,medium,64,1.0,1.0,0.1,True,1.0,1.0,0.25390625,0,0.0,12.75,23,22,1,75.0,89,0,0
train,site_dynamic,high,64,1.5,1.5,0.2,True,1.0,1.0,0.4765625,0,0.0,40.0,72,66,6,161.0,182,0,0
train,site_small,low,65,0.75,0.75,0.0,True,1.0,1.0,0.11,0,0.0,1.0,2,2,0,10.0,13,0,0
train,site_small,medium,65,1.0,1.0,0.1,True,1.0,1.0,0.29,0,0.0,2.0,4,4,0,31.0,35,0,0
train,site_small,high,65,1.5,1.5,0.2,True,1.0,1.0,0.26,0,0.0,3.0,5,4,1,25.0,31,0,0
train,site_medium,low,65,0.75,0.75,0.0,True,1.0,1.0,0.27040816326530615,0,0.0,5.5,11,11,0,66.0,73,0,0
train,site_medium,medium,65,1.0,1.0,0.1,True,1.0,1.0,0.2193877551020408,0,0.0,6.0,11,10,1,43.0,53,0,0
train,site_medium,high,65,1.5,1.5,0.2,True,1.0,1.0,0.25510204081632654,0,0.0,6.25,12,12,0,60.0,74,0,0
train,site_dynamic,low,65,0.75,0.75,0.0,True,1.0,1.0,0.265625,0,0.0,13.5,27,27,0,84.0,95,0,0
train,site_dynamic,medium,65,1.0,1.0,0.1,True,1.0,1.0,0.23046875,0,0.0,13.5,24,21,3,71.0,86,0,0
train,site_dynamic,high,65,1.5,1.5,0.2,True,1.0,1.0,0.5,0,0.0,31.25,54,48,6,159.0,180,0,0
train,site_small,low,66,0.75,0.75,0.0,True,1.0,1.0,0.06,0,0.0,1.0,1,1,0,5.0,8,0,0
train,site_small,medium,66,1.0,1.0,0.1,True,1.0,1.0,0.13,0,0.0,0.0,0,0,0,12.0,15,0,0
train,site_small,high,66,1.5,1.5,0.2,True,1.0,1.0,0.29,0,0.0,1.5,3,3,0,29.0,35,0,0
train,site_medium,low,66,0.75,0.75,0.0,True,1.0,1.0,0.2653061224489796,0,0.0,4.0,7,6,1,54.0,61,0,0
train,site_medium,medium,66,1.0,1.0,0.1,True,1.0,1.0,0.2857142857142857,0,0.0,5.25,10,10,0,58.0,67,0,0
train,site_medium,high,66,1.5,1.5,0.2,True,1.0,1.0,0.4336734693877551,0,0.0,20.0,38,37,1,102.0,115,0,0
train,site_dynamic,low,66,0.75,0.75,0.0,True,1.0,1.0,0.171875,0,0.0,7.5,14,13,1,48.0,60,0,0
train,site_dynamic,medium,66,1.0,1.0,0.1,True,1.0,1.0,0.27734375,0,0.0,4.25,8,8,0,85.0,97,0,0
train,site_dynamic,high,66,1.5,1.5,0.2,True,1.0,1.0,0.50390625,0,0.0,33.5,59,55,4,176.0,197,0,0
train,site_small,low,67,0.75,0.75,0.0,True,1.0,1.0,0.16,0,0.0,0.0,0,0,0,15.0,17,0,0
train,site_small,medium,67,1.0,1.0,0.1,True,1.0,1.0,0.22,0,0.0,0.0,0,0,0,22.0,26,0,0
train,site_small,high,67,1.5,1.5,0.2,True,1.0,1.0,0.6,0,0.0,2.75,2,0,2,101.0,107,0,0
train,site_medium,low,67,0.75,0.75,0.0,True,1.0,1.0,0.22448979591836735,0,0.0,2.0,4,4,0,45.0,51,0,0
train,site_medium,medium,67,1.0,1.0,0.1,True,1.0,1.0,0.21428571428571427,0,0.0,8.25,14,12,2,46.0,56,0,0
train,site_medium,high,67,1.5,1.5,0.2,True,1.0,1.0,0.2193877551020408,0,0.0,10.0,19,19,0,94.0,109,0,0
train,site_dynamic,low,67,0.75,0.75,0.0,True,1.0,1.0,0.30078125,0,0.0,10.75,20,19,1,78.0,90,0,0
train,site_dynamic,medium,67,1.0,1.0,0.1,True,1.0,1.0,0.2890625,0,0.0,13.75,27,27,0,84.0,96,0,0
train,site_dynamic,high,67,1.5,1.5,0.2,True,1.0,1.0,0.31640625,0,0.0,20.75,38,36,2,104.0,125,0,0
train,site_small,low,68,0.75,0.75,0.0,True,1.0,1.0,0.11,0,0.0,2.5,5,5,0,12.0,15,0,0
train,site_small,medium,68,1.0,1.0,0.1,True,1.0,1.0,0.16,0,0.0,0.5,1,1,0,15.0,19,0,0
train,site_small,high,68,1.5,1.5,0.2,True,1.0,1.0,0.17,0,0.0,0.0,0,0,0,17.0,22,0,0
train,site_medium,low,68,0.75,0.75,0.0,True,1.0,1.0,0.2653061224489796,0,0.0,4.25,7,7,0,60.0,67,0,0
train,site_medium,medium,68,1.0,1.0,0.1,True,1.0,1.0,0.29081632653061223,0,0.0,6.75,13,13,0,61.0,71,0,0
train,site_medium,high,68,1.5,1.5,0.2,True,1.0,1.0,0.23979591836734693,0,0.0,5.0,8,7,1,115.0,130,0,0
train,site_dynamic,low,68,0.75,0.75,0.0,True,1.0,1.0,0.25,0,0.0,3.75,7,7,0,83.0,93,0,0
train,site_dynamic,medium,68,1.0,1.0,0.1,True,1.0,1.0,0.35546875,0,0.0,20.0,36,33,3,109.0,123,0,0
train,site_dynamic,high,68,1.5,1.5,0.2,True,1.0,1.0,0.3046875,0,0.0,26.25,49,47,2,95.0,116,0,0
train,site_small,low,69,0.75,0.75,0.0,True,1.0,1.0,0.07,0,0.0,3.0,6,6,0,7.0,10,0,0
train,site_small,medium,69,1.0,1.0,0.1,True,1.0,1.0,0.03,0,0.0,0.5,1,1,0,2.0,5,0,0
train,site_small,high,69,1.5,1.5,0.2,True,1.0,1.0,0.3,0,0.0,3.5,7,7,0,42.0,48,0,0
train,site_medium,low,69,0.75,0.75,0.0,True,1.0,1.0,0.27040816326530615,0,0.0,4.25,8,8,0,59.0,65,0,0
train,site_medium,medium,69,1.0,1.0,0.1,True,1.0,1.0,0.2857142857142857,0,0.0,4.5,7,5,2,61.0,70,0,0
train,site_medium,high,69,1.5,1.5,0.2,True,1.0,1.0,0.2602040816326531,0,0.0,12.0,21,19,2,73.0,85,0,0
train,site_dynamic,low,69,0.75,0.75,0.0,True,1.0,1.0,0.25390625,0,0.0,11.0,21,20,1,74.0,85,0,0
train,site_dynamic,medium,69,1.0,1.0,0.1,True,1.0,1.0,0.2578125,0,0.0,9.75,17,16,1,71.0,86,0,0
train,site_dynamic,high,69,1.5,1.5,0.2,False,0.9565217391304348,0.9565217391304348,0.6796875,0,0.0,76.75,129,111,18,379.0,400,0,0
train,site_small,low,70,0.75,0.75,0.0,True,1.0,1.0,0.12,0,0.0,0.5,1,1,0,11.0,13,0,0
train,site_small,medium,70,1.0,1.0,0.1,True,1.0,1.0,0.34,0,0.0,5.0,8,6,2,33.0,37,0,0
train,site_small,high,70,1.5,1.5,0.2,True,1.0,1.0,0.19,0,0.0,2.0,4,4,0,24.0,29,0,0
train,site_medium,low,70,0.75,0.75,0.0,True,1.0,1.0,0.12244897959183673,0,0.0,4.5,7,5,2,31.0,38,0,0
train,site_medium,medium,70,1.0,1.0,0.1,True,1.0,1.0,0.29081632653061223,0,0.0,8.0,14,13,1,61.0,71,0,0
train,site_medium,high,70,1.5,1.5,0.2,True,1.0,1.0,0.4336734693877551,0,0.0,17.75,28,23,5,106.0,120,0,0
train,site_dynamic,low,70,0.75,0.75,0.0,True,1.0,1.0,0.27734375,0,0.0,11.75,21,19,2,83.0,95,0,0
