seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops,shield_rejection_reasons
5408,site_dynamic,high,False,0.782608695652174,0.782608695652174,400,53.75,53,14.0,106.5000011920929,120.5000011920929,,153.97222374545203,13,10,3,0,0,0,50,0,False,False,0,0,"{""dynamic_hazard_prediction"": 10, ""future_collision_risk"": 26, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 15, ""human_near_miss_exposure"": 24, ""restricted_zone"": 35}"
5409,site_small,low,True,1.0,1.0,57,3.5,2,0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,False,False,0,0,{}
5409,site_small,medium,True,1.0,1.0,35,0.5,1,0,4.000000052154064,4.000000052154064,4.000000052154064,4.000000052154064,0,0,0,0,0,0,1,0,False,False,0,0,"{""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1}"
5409,site_small,high,True,1.0,1.0,39,2.25,3,0,10.300000116229057,10.300000116229057,10.300000116229057,10.300000116229057,0,0,0,0,0,0,2,0,False,False,0,0,"{""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1, ""restricted_zone"": 1}"
5409,site_medium,low,False,0.14285714285714285,0.14285714285714285,300,28.0,17,0,8.5,8.5,,59.5,0,0,0,0,0,0,24,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 15, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 15, ""human_near_miss_exposure"": 9, ""restricted_zone"": 9}"
5409,site_medium,medium,True,1.0,1.0,290,29.75,33,2.0,61.500000432133675,63.500000432133675,63.500000432133675,63.500000432133675,2,1,1,0,0,0,15,0,False,False,0,0,"{""future_collision_risk"": 12, ""future_human_clearance_risk"": 2, ""human_clearance_breach"": 11, ""human_near_miss_exposure"": 12, ""restricted_zone"": 4}"
5409,site_medium,high,True,1.0,1.0,125,21.0,21,5.0,37.00000037252903,42.00000037252903,42.00000037252903,42.00000037252903,5,4,1,0,0,0,11,0,False,False,0,0,"{""future_collision_risk"": 8, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 9, ""human_near_miss_exposure"": 10, ""restricted_zone"": 2}"
5409,site_dynamic,low,True,1.0,1.0,390,27.0,21,0,14.5,14.5,14.5,14.5,0,0,0,0,0,0,59,0,False,False,0,0,"{""dynamic_hazard_prediction"": 30, ""future_collision_risk"": 23, ""future_human_clearance_risk"": 8, ""future_restricted_zone_risk"": 38, ""human_clearance_breach"": 10, ""human_near_miss_exposure"": 19, ""restricted_zone"": 49}"
5409,site_dynamic,medium,True,1.0,1.0,346,41.25,34,1.0,69.10000051558018,70.15000051558017,70.15000051558017,70.15000051558017,1,0,1,0,0,0,50,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 28, ""future_restricted_zone_risk"": 10, ""human_clearance_breach"": 22, ""human_near_miss_exposure"": 16, ""restricted_zone"": 28}"
5409,site_dynamic,high,False,0.9565217391304348,0.9565217391304348,400,65.0,68,11.0,126.5000011920929,137.5000011920929,,143.75000124627894,11,6,5,0,0,0,43,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 29, ""future_human_clearance_risk"": 7, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 16, ""human_near_miss_exposure"": 21, ""restricted_zone"": 27}"
