seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops
5408,site_small,high,False,0.5,0.5,180,10.0,5,5.0,34.60000051558018,39.60000051558018,,79.20000103116035,2,0,2,0,0,0,25,0,False,False,0,0
5408,site_medium,low,False,0.8571428571428571,0.8571428571428571,300,15.0,0,0,7.0,7.05,,8.225,0,0,0,0,0,0,45,0,False,False,0,0
5408,site_medium,medium,False,0.3,0.3,300,1.5,0,0,30.000000447034836,30.000000447034836,,100.00000149011612,0,0,0,0,0,0,89,0,False,False,0,0
5408,site_medium,high,False,0.4,0.4,300,2.0,0,0,62.00000089406967,62.00000089406967,,155.00000223517418,0,0,0,0,0,0,110,0,False,False,0,0
5408,site_dynamic,low,False,0.3333333333333333,0.3333333333333333,400,8.75,0,0,1.0,1.0,,3.0,0,0,0,0,0,0,7,0,False,False,0,0
5408,site_dynamic,medium,True,1.0,1.0,156,24.0,13,13.0,21.600000232458115,34.600000232458115,34.600000232458115,34.600000232458115,7,0,7,0,0,0,18,0,False,False,0,0
5408,site_dynamic,high,False,0.7391304347826086,0.7391304347826086,400,25.5,32,32.0,88.0000011920929,120.0000011920929,,162.35294278930218,13,0,13,0,0,0,58,0,False,False,0,0
5409,site_small,low,True,1.0,1.0,67,1.0,0,0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,5,0,False,False,0,0
5409,site_small,medium,True,1.0,1.0,33,0.0,0,0,3.300000049173832,3.300000049173832,3.300000049173832,3.300000049173832,0,0,0,0,0,0,1,0,False,False,0,0
5409,site_small,high,False,0.3333333333333333,0.3333333333333333,180,0.0,0,0,36.0000005364418,36.0000005364418,,108.00000160932541,0,0,0,0,0,0,44,0,False,False,0,0
5409,site_medium,low,False,0.14285714285714285,0.14285714285714285,300,12.5,0,0,0,0,,0.0,0,0,0,0,0,0,34,0,False,False,0,0
5409,site_medium,medium,False,0.8,0.8,300,36.75,67,67.0,33.000000447034836,100.00000044703484,,125.00000055879354,22,0,22,0,0,0,97,0,False,False,0,0
5409,site_medium,high,False,0.8,0.8,300,111.5,103,103.0,62.00000089406967,165.00000089406967,,206.2500011175871,103,101,2,0,0,0,65,0,False,False,0,0
5409,site_dynamic,low,False,0.75,0.75,400,37.75,0,0,19.0,19.0,,25.333333333333332,0,0,0,0,0,0,142,0,True,True,0,0
5409,site_dynamic,medium,False,0.4,0.4,400,13.0,1,1.0,49.00000059604645,50.050000596046445,,125.1250014901161,1,0,1,0,0,0,111,0,True,True,0,0
5409,site_dynamic,high,False,0.5652173913043478,0.5652173913043478,400,25.75,12,12.0,108.0000011920929,120.05000119209289,,212.39615595524128,12,0,12,0,0,0,91,0,False,False,0,0
