run_id,algorithm,environment,seed,inspection_coverage,hazard_recall,path_length,collisions,near_misses,restricted_zone_violations,time_to_inspect,energy_proxy,success,average_planning_latency_ms,decision_reasons
nearest_risk_revisit:site_dynamic:58,nearest_risk_revisit,site_dynamic,58,0.35546875,1.0,115.0,0,10,0,126,117.20000000000002,True,0.25400634862423416,"{""inspect"": 11, ""nearest_known_risk"": 115}"
nearest_risk_revisit:site_dynamic:59,nearest_risk_revisit,site_dynamic,59,0.40234375,1.0,149.0,0,9,0,161,151.39999999999998,True,0.27671925541337417,"{""inspect"": 12, ""nearest_known_risk"": 149}"
nearest_risk_revisit:site_dynamic:60,nearest_risk_revisit,site_dynamic,60,0.28125,1.0,84.0,0,11,0,98,86.80000000000001,True,0.18130816377898945,"{""inspect"": 14, ""nearest_known_risk"": 84}"
nearest_risk_revisit:site_dynamic:61,nearest_risk_revisit,site_dynamic,61,0.234375,1.0,88.0,0,5,2,103,91.00000000000001,True,0.27962135731974996,"{""inspect"": 15, ""nearest_known_risk"": 88}"
nearest_risk_revisit:site_dynamic:62,nearest_risk_revisit,site_dynamic,62,0.34375,1.0,116.0,0,11,0,131,119.00000000000003,True,0.2389251916999893,"{""inspect"": 15, ""nearest_known_risk"": 116}"
nearest_risk_revisit:site_dynamic:63,nearest_risk_revisit,site_dynamic,63,0.51953125,1.0,200.0,0,21,1,214,202.8,True,0.20462663509125742,"{""inspect"": 14, ""nearest_known_risk"": 200}"
nearest_risk_revisit:site_dynamic:64,nearest_risk_revisit,site_dynamic,64,0.67578125,1.0,348.0,0,19,0,362,350.79999999999995,True,0.3308425418671107,"{""inspect"": 14, ""nearest_known_risk"": 348}"
nearest_risk_revisit:site_dynamic:65,nearest_risk_revisit,site_dynamic,65,0.5546875,1.0,265.0,0,10,2,279,267.8,True,0.30230394200301697,"{""inspect"": 14, ""nearest_known_risk"": 265}"
nearest_risk_revisit:site_dynamic:66,nearest_risk_revisit,site_dynamic,66,0.28125,1.0,83.0,0,8,0,95,85.40000000000002,True,0.11903999900249274,"{""inspect"": 12, ""nearest_known_risk"": 83}"
nearest_risk_revisit:site_dynamic:67,nearest_risk_revisit,site_dynamic,67,0.3671875,1.0,118.0,0,10,0,132,120.80000000000003,True,0.44108030278673116,"{""inspect"": 14, ""nearest_known_risk"": 118}"
nearest_risk_revisit:site_dynamic:68,nearest_risk_revisit,site_dynamic,68,0.3984375,1.0,140.0,0,3,0,154,142.8,True,0.17638116800558887,"{""inspect"": 14, ""nearest_known_risk"": 140}"
nearest_risk_revisit:site_dynamic:69,nearest_risk_revisit,site_dynamic,69,0.45703125,1.0,213.0,0,12,0,225,215.39999999999995,True,0.13267155529724228,"{""inspect"": 12, ""nearest_known_risk"": 213}"
nearest_risk_revisit:site_dynamic:70,nearest_risk_revisit,site_dynamic,70,0.4375,1.0,182.0,0,18,0,197,185.0,True,0.28706142066642265,"{""inspect"": 15, ""nearest_known_risk"": 182}"
nearest_risk_revisit:site_dynamic:71,nearest_risk_revisit,site_dynamic,71,0.609375,1.0,285.0,0,28,0,300,288.0,True,0.2883493330834123,"{""inspect"": 15, ""nearest_known_risk"": 285}"
nearest_risk_revisit:site_dynamic:72,nearest_risk_revisit,site_dynamic,72,0.3046875,1.0,130.0,0,12,0,143,132.60000000000002,True,0.2228174827931045,"{""inspect"": 13, ""nearest_known_risk"": 130}"
nearest_risk_revisit:site_dynamic:73,nearest_risk_revisit,site_dynamic,73,0.4296875,1.0,139.0,0,12,0,153,141.8,True,0.2378633989970766,"{""inspect"": 14, ""nearest_known_risk"": 139}"
nearest_risk_revisit:site_dynamic:74,nearest_risk_revisit,site_dynamic,74,0.34765625,1.0,136.0,0,5,0,151,139.0,True,0.29424039646212186,"{""inspect"": 15, ""nearest_known_risk"": 136}"
nearest_risk_revisit:site_dynamic:75,nearest_risk_revisit,site_dynamic,75,0.47265625,1.0,201.0,0,2,0,215,203.8,True,0.32377953486798633,"{""inspect"": 14, ""nearest_known_risk"": 201}"
nearest_risk_revisit:site_dynamic:76,nearest_risk_revisit,site_dynamic,76,0.30859375,1.0,99.0,0,8,0,113,101.80000000000001,True,0.16988760923587642,"{""inspect"": 14, ""nearest_known_risk"": 99}"
nearest_risk_revisit:site_dynamic:77,nearest_risk_revisit,site_dynamic,77,0.51953125,1.0,213.0,0,3,0,226,215.6,True,0.12256504413548165,"{""inspect"": 13, ""nearest_known_risk"": 213}"
nearest_risk_revisit:site_dynamic:78,nearest_risk_revisit,site_dynamic,78,0.3828125,1.0,137.0,0,8,0,152,140.0,True,0.5791717106292612,"{""inspect"": 15, ""nearest_known_risk"": 137}"
nearest_risk_revisit:site_dynamic:79,nearest_risk_revisit,site_dynamic,79,0.5703125,1.0,225.0,0,28,2,239,227.79999999999995,True,0.21167489540252726,"{""inspect"": 14, ""nearest_known_risk"": 225}"
nearest_risk_revisit:site_dynamic:80,nearest_risk_revisit,site_dynamic,80,0.57421875,1.0,233.0,0,39,2,243,235.0,True,0.19452798347000355,"{""inspect"": 10, ""nearest_known_risk"": 233}"
nearest_risk_revisit:site_dynamic:81,nearest_risk_revisit,site_dynamic,81,0.4609375,1.0,194.0,0,6,0,208,196.79999999999995,True,0.2700653852885947,"{""inspect"": 14, ""nearest_known_risk"": 194}"
nearest_risk_revisit:site_dynamic:82,nearest_risk_revisit,site_dynamic,82,0.4296875,1.0,231.0,0,15,2,245,233.79999999999998,True,0.46420612227532787,"{""inspect"": 14, ""nearest_known_risk"": 231}"
nearest_risk_revisit:site_dynamic:83,nearest_risk_revisit,site_dynamic,83,0.5078125,1.0,193.0,0,15,1,207,195.79999999999995,True,0.14928888877097896,"{""inspect"": 14, ""nearest_known_risk"": 193}"
nearest_risk_revisit:site_dynamic:84,nearest_risk_revisit,site_dynamic,84,0.56640625,1.0,288.0,0,19,0,302,290.8,True,0.1561221860723866,"{""inspect"": 14, ""nearest_known_risk"": 288}"
nearest_risk_revisit:site_dynamic:85,nearest_risk_revisit,site_dynamic,85,0.48828125,1.0,224.0,0,9,2,238,226.79999999999995,True,0.208550420303109,"{""inspect"": 14, ""nearest_known_risk"": 224}"
nearest_risk_revisit:site_dynamic:86,nearest_risk_revisit,site_dynamic,86,0.484375,1.0,219.0,0,23,0,234,222.0,True,0.3173273489820476,"{""inspect"": 15, ""nearest_known_risk"": 219}"
nearest_risk_revisit:site_dynamic:87,nearest_risk_revisit,site_dynamic,87,0.5625,1.0,250.0,0,13,0,265,252.99999999999991,True,0.2287332073978658,"{""inspect"": 15, ""nearest_known_risk"": 250}"
nearest_risk_revisit:site_dynamic:88,nearest_risk_revisit,site_dynamic,88,0.5390625,1.0,202.0,0,29,0,215,204.59999999999997,True,0.3141083718050098,"{""inspect"": 13, ""nearest_known_risk"": 202}"
nearest_risk_revisit:site_dynamic:89,nearest_risk_revisit,site_dynamic,89,0.375,1.0,121.0,0,8,2,134,123.60000000000002,True,0.5230850765113232,"{""inspect"": 13, ""nearest_known_risk"": 121}"
nearest_risk_revisit:site_dynamic:90,nearest_risk_revisit,site_dynamic,90,0.29296875,1.0,97.0,0,14,0,111,99.80000000000003,True,0.08479369251552533,"{""inspect"": 14, ""nearest_known_risk"": 97}"
nearest_risk_revisit:site_dynamic:91,nearest_risk_revisit,site_dynamic,91,0.359375,1.0,128.0,0,5,1,143,131.0,True,0.18345664431979242,"{""inspect"": 15, ""nearest_known_risk"": 128}"
nearest_risk_revisit:site_dynamic:92,nearest_risk_revisit,site_dynamic,92,0.21484375,1.0,79.0,0,6,0,94,82.00000000000001,True,0.440030852877634,"{""inspect"": 15, ""nearest_known_risk"": 79}"
nearest_risk_revisit:site_dynamic:93,nearest_risk_revisit,site_dynamic,93,0.1484375,1.0,47.0,0,1,0,59,49.400000000000006,True,0.20645593660015424,"{""inspect"": 12, ""nearest_known_risk"": 47}"
nearest_risk_revisit:site_dynamic:94,nearest_risk_revisit,site_dynamic,94,0.4296875,1.0,133.0,0,11,1,147,135.8,True,0.180423128866863,"{""inspect"": 14, ""nearest_known_risk"": 133}"
nearest_risk_revisit:site_dynamic:95,nearest_risk_revisit,site_dynamic,95,0.67578125,1.0,316.0,0,13,0,329,318.59999999999997,True,0.2725744693565514,"{""inspect"": 13, ""nearest_known_risk"": 316}"
nearest_risk_revisit:site_dynamic:96,nearest_risk_revisit,site_dynamic,96,0.51953125,1.0,196.0,0,10,0,210,198.8,True,0.30991761970134185,"{""inspect"": 14, ""nearest_known_risk"": 196}"
nearest_risk_revisit:site_dynamic:97,nearest_risk_revisit,site_dynamic,97,0.46875,1.0,200.0,0,7,0,215,203.0,True,0.2760809306109454,"{""inspect"": 15, ""nearest_known_risk"": 200}"
nearest_risk_revisit:site_dynamic:98,nearest_risk_revisit,site_dynamic,98,0.21484375,1.0,76.0,0,11,0,89,78.60000000000002,True,0.42568876217067075,"{""inspect"": 13, ""nearest_known_risk"": 76}"
nearest_risk_revisit:site_dynamic:99,nearest_risk_revisit,site_dynamic,99,0.41796875,1.0,151.0,0,12,0,166,154.0,True,0.29892168629841587,"{""inspect"": 15, ""nearest_known_risk"": 151}"
